"","","","","","","","","","Normalized abundance","","","","","","Raw abundance","","","","","","Spectral counts","","","","","",
"YGR034W;G2WJG3_YEASK","12","2","486.3","0.171705015276495","1.12923376804067","Condition 1","Condition 4","RPL26B SGDID:S000003266, Chr VII from 555816-555834,556312-556676, Verified ORF, """"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl26Ap and has similarity to E. coli L24 and rat L26 ribosomal proteins; binds to 5.8S rRN","53002.838060107","48892.6003031184","52545.6012943256","52967.590902308","65853.0941277136","55579.3521225928","49525.6719107589","81064.5953256128","60978.8242091864","42953.4230717876","65853.0941277136","62336.9689182405","1","2","1","1","0","0",
"YKL029C","1","1","54.32","0.171898661060677","1.12539619508871","Condition 1","Condition 4","MAE1 SGDID:S000001512, Chr XI from 384368-382359, reverse complement, Verified ORF, """"Mitochondrial malic enzyme, catalyzes the oxidative decarboxylation of malate to pyruvate, which is a key intermediate in sugar metabolism and a precursor for synth","3508.08897759262","3614.54414602498","3728.86304754441","3798.05523179935","3787.28624934672","4626.89102089939","3277.94642884923","5992.96328416777","4327.32100642831","3079.9866567914","3787.28624934672","5189.45167121959","0","1","0","0","0","0",
"YBR112C","1","1","23.27","0.173080525837648","1.12888443482119","Condition 4","Condition 1","CYC8 SGDID:S000000316, Chr II from 465764-462864, reverse complement, Verified ORF, """"General transcriptional co-repressor, acts together with Tup1p; also acts as part of a transcriptional co-activator complex that recruits the SWI/SNF and SAGA compl","2639.85415637522","3262.05282508624","2861.83179982205","2435.93503176126","2763.24197426734","2564.00805610902","2466.67076001908","5408.52788677558","3321.13695416887","1975.39186155568","2763.24197426734","2875.75303409871","0","0","1","0","1","0",
"A3LWP1_PICST;YER136W","2","1","97.54","0.174333762856148","1.10271502786007","Condition 4","Condition 1","Secretory pathway GDP dissociation inhibitor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) GN=GDI1 PE=4 SV=2","10241.3439399605","10440.6560110114","11149.8145438163","10704.4092936509","9010.95867100845","9151.39605918929","9569.47700273202","17310.7494635048","12939.2863395747","8680.61041272931","9010.95867100845","10264.0687577986","1","1","1","0","0","0",
"YLR438W;H0GKV7_9SACH","4","4","174.82","0.175576085581619","1.04423464667516","Condition 1","Condition 4","CAR2 SGDID:S000004430, Chr XII from 1012498-1013772, Verified ORF, """"L-ornithine transaminase (OTAse), catalyzes the second step of arginine degradation, expression is dually-regulated by allophanate induction and a specific arginine induction proces","25676.731087149","26284.6020293166","26060.2312224236","26970.4773793915","28424.0899763992","26078.2533146727","23992.2503417803","43580.2271425812","30242.7266872771","21871.3803212561","28424.0899763992","29248.978338809","0","0","2","0","2","1",
"YJL167W;FPPS_YEAST;J6EGK5_SACK1","5","4","218.85","0.177500126339957","1.06757244346668","Condition 1","Condition 4","ERG20 SGDID:S000003703, Chr X from 105008-106066, Verified ORF, """"Farnesyl pyrophosphate synthetase, has both dimethylallyltranstransferase and geranyltranstransferase activities; catalyzes the formation of C15 farnesyl pyrophosphate units for isopre","47067.4209429015","52211.4924591576","51677.1214563224","52704.5320633205","56222.7947507374","52229.1761757451","43979.6383103153","86567.3635950581","59970.9590774473","42740.0987085059","56222.7947507374","58579.4617524744","1","1","0","1","0","3",
"H0GNU0_9SACH;YOR224C","1","1","71.45","0.179523610262394","1.73282019259995","Condition 1","Condition 4","Rpb8p OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_4634 PE=4 SV=1","9477.95272073569","4722.01470626996","6347.38482476524","18232.499113355","9314.18586395244","8058.18190902513","8856.16683960439","7829.16451389787","7366.09828193583","14785.4232131559","9314.18586395244","9037.93614024938","0","1","1","0","0","0",
"ARGI_YEAST;YPL111W","2","2","109.64","0.181809521895766","1.24320985935753","Condition 1","Condition 4","Arginase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CAR1 PE=1 SV=1","14373.1073979276","12867.442878477","13433.2237943808","19584.1595972897","17903.5115922009","13078.3657525906","13430.1827483392","21334.3950485826","15589.1677351244","15881.5358289429","17903.5115922009","14668.4991509504","1","0","1","0","0","1",
"YCL009C","4","4","162.01","0.183014964098838","1.2334614207354","Condition 1","Condition 4","ILV6 SGDID:S000000515, Chr III from 105548-104619, reverse complement, Verified ORF, """"Regulatory subunit of acetolactate synthase, which catalyzes the first step of branched-chain amino acid biosynthesis; enhances activity of the Ilv2p catalytic sub","53292.8717986257","36904.7628594634","39411.3701185806","60554.1930305913","52429.4496465464","46884.0644947949","49796.6784512132","61188.5980341139","45736.6354386668","49105.6857165906","52429.4496465464","52584.4645458684","3","1","0","0","1","0",
"YLR359W;A7A1N6_YEAS7;A7VXA5_9CLOT;H0GYM5_9SACH","7","7","245.83","0.18416515254209","1.13402191943198","Condition 1","Condition 4","ADE13 SGDID:S000004351, Chr XII from 844281-845729, Verified ORF, """"Adenylosuccinate lyase, catalyzes two steps in the 'de novo' purine nucleotide biosynthetic pathway; expression is repressed by adenine and activated by Bas1p and Pho2p; mutations in","44563.2096135481","44137.8596607813","45664.6307389333","50072.7373260191","44608.8952540472","57692.0164547955","41639.7117472865","73181.1707652564","52993.5032013333","40605.8768029277","44608.8952540472","64706.5015914661","1","1","0","1","2","3",
"YHR013C","1","1","44.67","0.184738388495597","1.28308105016165","Condition 4","Condition 1","ARD1 SGDID:S000001055, Chr VIII from 131440-130724, reverse complement, Verified ORF, """"Subunit of the N-terminal acetyltransferase NatA (Nat1p, Ard1p, Nat5p); N-terminally acetylates many proteins, which influences multiple processes such as the cel","5018.91284435558","8146.71495000426","6844.21900261447","5036.21302924149","5093.82985899569","5465.11128729474","4689.65511990825","13507.3640297486","7942.67107291949","4084.05565062679","5093.82985899569","6129.58696782528","0","0","0","0","0","0",
"H0GC21_9SACH;H0GQY9_9SACH;YBL091C","2","2","123.89","0.184796364765238","1.2202978574676","Condition 4","Condition 1","Methionine aminopeptidase OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_0097 PE=3 SV=1","5534.2178729845","4648.50752606501","4072.25180098855","4513.3864127372","3343.35551527658","3824.81361418836","5171.15438892661","7707.28861079805","4725.82139306188","3660.07577030111","3343.35551527658","4289.85366471739","1","0","1","1","0","1",
"G2WBX5_YEASK;Q6CL71_KLULA;YDL136W","8","7","516.43","0.186021393115368","1.16307262754354","Condition 1","Condition 4","K7_Rpl35ap OS=Saccharomyces cerevisiae (strain Kyokai no. 7 / NBRC 101557) GN=K7_RPL35A PE=3 SV=1","645628.561167196","597312.073452243","574092.135893765","812194.626198176","606805.613536539","694340.838998785","603273.135304961","990351.530033483","666230.142432925","658639.345332252","606805.613536539","778762.285747082","1","3","3","4","1","1",
"YAR007C","1","1","23.14","0.186599670500228","1.17460655587394","Condition 1","Condition 4","RFA1 SGDID:S000000065, Chr I from 158621-156756, reverse complement, Verified ORF, """"Subunit of heterotrimeric Replication Factor A (RF-A), which is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recom","1806.32480266034","2408.80910830878","2415.93274909626","2390.20008467907","2767.22661459955","2631.46767207126","1687.82376217991","3993.83821623508","2803.67404272651","1938.3036629474","2767.22661459955","2951.41472900653","0","0","0","0","0","0",
"YDR060W;H0GE20_9SACH","2","2","112.26","0.186628857682417","1.14898527868688","Condition 1","Condition 4","MAK21 SGDID:S000002467, Chr IV from 570646-573723, Verified ORF, """"Constituent of 66S pre-ribosomal particles, required for large (60S) ribosomal subunit biogenesis; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus","6020.85402363542","5534.83354591617","5244.29607415346","7419.02615470054","6031.9204305085","5851.98730358838","5625.86555570829","9176.82918913406","6085.9710523717","6016.3689489156","6031.9204305085","6563.50131338503","0","0","1","1","0","1",
"YOR293W;YMR230W","5","5","171.61","0.18681793496421","1.12793345258366","Condition 4","Condition 1","RPS10A SGDID:S000005819, Chr XV from 867097-867148,867586-867851, Verified ORF, """"Protein component of the small (40S) ribosomal subunit; nearly identical to Rps10Bp and has similarity to rat ribosomal protein S10""""","412311.611222374","429938.034108655","432226.501699989","403901.871570738","320471.651375216","405547.878100965","385262.569510687","712843.099651723","501596.008352491","327539.306083653","320471.651375216","454856.426110836","3","2","0","0","1","1",
"YER057C;H0GF43_9SACH","2","2","50.92","0.186913761898645","1.27364628877137","Condition 4","Condition 1","HMF1 SGDID:S000000859, Chr V from 271124-270735, reverse complement, Verified ORF, """"Member of the p14.5 protein family with similarity to Mmf1p, functionally complements Mmf1p function when targeted to mitochondria; heat shock inducible; high-dosage","6816.24968372566","8167.45735198564","6364.58034461113","4238.72819130131","5572.12636950583","6950.69656098516","6369.08055970862","13541.7552139416","7386.05356945828","3437.34502902123","5572.12636950583","7795.79716090509","0","0","0","1","0","0",
"YER062C;A6ZR16_YEAS7;B3LS76_YEAS1","6","1","345.88","0.187161576002887","1.06001966308966","Condition 1","Condition 4","HOR2 SGDID:S000000864, Chr V from 280680-279928, reverse complement, Verified ORF, """"One of two redundant DL-glycerol-3-phosphatases (RHR2/GPP1 encodes the other) involved in glycerol biosynthesis; induced in response to hyperosmotic stress and oxida","3999.30479445861","4032.70852727731","4311.75845516999","4157.35872307897","4576.27000936164","4351.01206777082","3736.9368201919","6686.28550748267","5003.76728772304","3371.35944927064","4576.27000936164","4880.02996928181","0","0","0","1","0","1",
"YDL061C","3","2","132.3","0.188229301941524","1.18782036796593","Condition 1","Condition 4","RPS29B SGDID:S000002219, Chr IV from 340798-340628, reverse complement, Verified ORF, """"Protein component of the small (40S) ribosomal subunit; nearly identical to Rps29Ap and has similarity to rat S29 and E. coli S14 ribosomal proteins""""","128102.357083634","110142.045416139","118714.838291758","164004.541717559","141764.170676499","118234.744351778","119698.407483845","182617.007167546","137767.787919422","132997.486691093","141764.170676499","132610.318440845","1","1","1","1","0","0",
"YPR191W;C8ZJM0_YEAS8;G2WQ02_YEASK;H0H2N4_9SACH","5","5","236.99","0.188504755054715","1.0582609146741","Condition 4","Condition 1","QCR2 SGDID:S000006395, Chr XVI from 919377-920483, Verified ORF, """"Subunit 2 of the ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; transcription is regulated by Hap1p, Hap2","21005.0181463115","22934.8123269962","20767.8542697223","20159.2074570234","21035.8550736956","19950.2409060588","19627.0176327924","38026.2303217741","24100.9580920365","16347.8638907803","21035.8550736956","22375.8914017076","2","1","1","0","2","1",
"YLR370C","1","1","32.71","0.189150628983654","1.162357101022","Condition 1","Condition 4","ARC18 SGDID:S000004362, Chr XII from 862253-861717, reverse complement, Verified ORF, """"Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches""""","7442.23589498909","7614.08730686058","7680.79936854334","8860.78620787511","10133.9811385072","7433.88853012167","6953.99994995964","12624.2601636627","8913.51707742305","7185.5467136025","10133.9811385072","8337.73803663116","0","0","0","0","0","0",
"YLR002C","1","1","27.19","0.190039176498268","1.37129433663859","Condition 4","Condition 1","NOC3 SGDID:S000003992, Chr XII from 156333-154342, reverse complement, Verified ORF, """"Protein that forms a nuclear complex with Noc2p that binds to 66S ribosomal precursors to mediate their intranuclear transport; also binds to chromatin to promote ","797.069396870584","890.15696028759","1026.07726671422","945.89853162685","456.243730815482","576.50196540697","744.778937964655","1475.89232960859","1190.75590973902","767.064899872205","456.243730815482","646.59597002158","1","0","0","0","0","0",
"YGL123W;A7TJL6_VANPO;B5VIK6_YEAS6;C5E2M8_LACTC;G0VEB7_NAUCC;H0GFV3_9SACH;J7RMX6_KAZNA;Q6CKL3_KLULA","10","7","448.19","0.192783023830645","1.15838990058228","Condition 1","Condition 4","RPS2 SGDID:S000003091, Chr VII from 277623-278387, Verified ORF, """"Protein component of the small (40S) subunit, essential for control of translational accuracy; has similarity to E. coli S5 and rat S2 ribosomal proteins""""","543577.975973102","459798.150336721","491777.175197735","670071.61600963","529692.027089259","532206.841189713","507917.41501519","762351.577895813","570704.172714669","543386.4202724","529692.027089259","596915.22211595","3","4","1","2","1","0",
"YJR145C;A3GFG0_PICST;A7TLV8_VANPO;B0Z9P6_9BILA;B9W6V7_CANDC;C5E1Q8_ZYGRC;G0VL15_NAUCC;G0WHB1_NAUDC;G2WFS7_YEASK;G3AGZ8_SPAPN;G8JWS4_ERECY;G8ZSM5_TORDC;J7SAM5_KAZNA;Q6CWJ2_KLULA;Q75BG3_ASHGO","14","12","633.38","0.19285871581979","1.12294672612325","Condition 1","Condition 4","RPS4A SGDID:S000003906, Chr X from 703062-703049,702792-702021, reverse complement, Verified ORF, """"Protein component of the small (40S) ribosomal subunit; mutation affects 20S pre-rRNA processing; identical to Rps4Bp and has similarity to rat S4 rib","1313974.09755641","1160596.15595893","1139681.18368044","1506616.35779658","1238715.249247","1313280.21174168","1227772.93512126","1924284.18893629","1322592.50712337","1221772.19542927","1238715.249247","1472955.41624357","0","4","6","1","1","2",
"H0GI10_9SACH;YIL015W","1","1","48.94","0.194104319112521","1.18206706713699","Condition 1","Condition 4","Bar1p OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_2436 PE=3 SV=1","2555.29173475874","2841.50517734805","2500.50558281927","3234.97113664144","3530.8307435134","2569.33931831605","2387.65592039469","4711.25417525937","2901.82025922104","2623.36046420278","3530.8307435134","2881.73249794278","1","0","1","0","0","0",
"YMR178W","1","1","23.66","0.194328029192369","1.18097779716882","Condition 4","Condition 1","YMR178W SGDID:S000004790, Chr XIII from 618478-619302, Uncharacterized ORF, """"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damag","2383.92595266846","2252.48180919817","2539.45150587129","1949.25597508691","2442.94429261232","1684.00140598227","2227.53231548679","3734.64543118824","2947.01674640464","1580.72540485261","2442.94429261232","1888.75075534243","0","0","0","1","1","0",
"B5VGB2_YEAS6;C0NYE4_AJECG;G0W8P3_NAUDC;YDR226W","5","2","283.08","0.196012149083534","1.10362187086038","Condition 4","Condition 1","YDR226Wp-like protein (Fragment) OS=Saccharomyces cerevisiae (strain AWRI1631) GN=AWRI1631_44450 PE=3 SV=1","92949.4364110484","92776.2495364915","93587.034639626","87094.7205182911","73859.8374465544","92132.7792491357","86851.6377700972","153824.281749729","108607.13728601","70628.4034069266","73859.8374465544","103334.745315785","2","1","1","0","0","1",
"YNR001C","2","2","81.95","0.197465914775384","1.09971076159129","Condition 1","Condition 4","CIT1 SGDID:S000005284, Chr XIV from 631063-629624, reverse complement, Verified ORF, """"Citrate synthase, catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate; the rate-limiting enzyme of the TCA cycle; nuclear encoded mito","7029.4033779056","8130.59514076884","8174.99094310999","8931.14279194601","8806.32162105165","7924.274619746","6568.25064778108","13480.637167109","9487.02314470285","7242.60152900947","8806.32162105165","8887.74773014868","1","1","1","0","0","0",
"E7Q4Z6_YEASB;J8Q6X1_SACAR;YIL142W","3","2","197.64","0.198644361803292","1.06926638256421","Condition 4","Condition 1","Cct2p OS=Saccharomyces cerevisiae (strain FostersB) GN=FOSTERSB_2257 PE=3 SV=1","13076.1706458441","13441.5152514795","13013.4516355254","13075.7474529443","11306.9296974872","12587.6589392987","12218.329450977","22286.2148396461","15102.0249096121","10603.61822689","11306.9296974872","14118.1297385708","1","1","0","0","0","0",
"YFL038C;AT1G02130.1;H0GFK6_9SACH;YLR262C","4","2","173.3","0.198664400611644","1.32717561764213","Condition 1","Condition 4","YPT1 SGDID:S000001856, Chr VI from 55985-55365, reverse complement, Verified ORF, """"Ras-like small GTPase, involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Y","41048.4296766336","29513.3706565884","28409.1968500647","54681.2865918647","33912.337802647","42758.2699208746","38355.5133087662","48933.5693773391","32968.6858266354","44343.1237305469","33912.337802647","47957.0351445643","0","0","0","1","0","0",
"YKL196C;G0V5U6_NAUCC;H0GJI6_9SACH;I2H671_TETBL","6","6","263.98","0.200411842939009","1.0665378042788","Condition 4","Condition 1","YKT6 SGDID:S000001679, Chr XI from 75539-74937, reverse complement, Verified ORF, """"Vesicle membrane protein (v-SNARE) with acyltransferase activity; involved in trafficking to and within the Golgi, endocytic trafficking to the vacuole, and vacuolar ","36543.3624016647","33986.5908112847","34016.0754657441","34978.7264477308","31792.552699165","31252.4648397398","34145.9937441161","56350.2291457848","39475.4315302892","28365.5724194215","31792.552699165","35052.2964901805","1","0","2","2","1","0",
"G2WJI2_YEASK;YLR363W-A","1","1","50.74","0.200454638413783","1.95814074418086","Condition 1","Condition 4","K7_Ylr363w-ap OS=Saccharomyces cerevisiae (strain Kyokai no. 7 / NBRC 101557) GN=K7_YLR363W-A PE=4 SV=1","168.615573672268","1098.34648553095","1108.72062968477","1375.73938708941","1631.5981976749","1644.5834835924","157.553819500516","1821.07338993783","1286.66298813383","1115.63910918966","1631.5981976749","1844.54020395963","0","0","0","0","0","1",
"YOR063W;A3LU50_PICST;A5DGY8_PICGU;A7E6K0_SCLS1;A7TDR9_VANPO;A8NYA0_COPC7;C4R6Z0_PICPG;C5DJM1_LACTC;G0VDH9_NAUCC;G8Y339_PICSO;H0GNG6_9SACH;H0H0Z9_9SACH","22","19","1128.85","0.205178348485156","1.25282339587808","Condition 1","Condition 4","RPL3 SGDID:S000005589, Chr XV from 444688-445851, Verified ORF, """"Protein component of the large (60S) ribosomal subunit, has similarity to E. coli L3 and rat L3 ribosomal proteins; involved in the replication and maintenance of killer double strande","1921303.92618534","1451739.69996993","1403540.68286063","2410917.89237997","1655526.20223626","1917772.48010299","1795259.86478687","2407004.13900225","1628799.71800498","1955104.51690615","1655526.20223626","2150944.89084268","9","7","5","7","3","7",
"YLR314C;H0GKL6_9SACH","2","2","92.45","0.206084319085353","1.11641711177551","Condition 1","Condition 4","CDC3 SGDID:S000004306, Chr XII from 764137-762575, reverse complement, Verified ORF, """"Component of the septin ring of the mother-bud neck that is required for cytokinesis; septins recruit proteins to the neck and can act as a barrier to diffusion at","9517.06965365373","11745.6933642147","9596.10961864112","10778.9312148604","11773.2245833526","11899.2176632872","8892.71756890037","19474.5191191657","11136.2220074241","8741.04305758455","11773.2245833526","13345.9843143114","1","0","0","0","1","1",
"YOR298C-A;C5DSK8_ZYGRC;C7GNW2_YEAS2;H0GP02_9SACH","4","3","240.57","0.206274969433801","1.34507532472175","Condition 1","Condition 4","MBF1 SGDID:S000007253, Chr XV from 877684-877229, reverse complement, Verified ORF, """"Transcriptional coactivator that bridges the DNA-binding region of Gcn4p and TATA-binding protein Spt15p; suppressor of frameshift mutations""""","94500.3985092673","76498.0732641718","73535.6737749447","147227.463174763","95922.1425280068","85767.2395262779","88300.8514883382","126834.844412103","85337.665071323","119392.319072908","95922.1425280068","96195.2513005194","2","1","1","1","1","0",
"VATG_YEAST;YHR039C-A","1","1","74.82","0.207101665321262","1.08606014236646","Condition 1","Condition 4","V-type proton ATPase subunit G OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VMA10 PE=1 SV=1","14726.3992991028","16101.4897264441","17600.0425415943","17303.4834380291","18317.8644469357","16974.2983673576","13760.2975011849","26696.4886449382","20424.7334464127","14032.0492600872","18317.8644469357","19038.1188215541","0","0","1","0","0","1",
"YCL035C","1","1","23.55","0.207575132869182","1.26123758391562","Condition 1","Condition 4","GRX1 SGDID:S000000540, Chr III from 61173-60841, reverse complement, Verified ORF, """"Hydroperoxide and superoxide-radical responsive heat-stable glutathione-dependent disulfide oxidoreductase with active site cysteine pair; protects cells from oxidat","2235.68037270497","4048.66024241749","2835.08002916529","4019.42607668348","3753.29392523141","3729.03605819679","2089.01214894088","6712.73366782946","3290.09170052289","3259.5046487198","3753.29392523141","4182.4309923958","0","0","0","1","0","1",
"YIL018W;A0YVI0_LYNSP;A3GFN6_PICST;A6ZVP9_YEAS7;C5DHJ2_LACTC;K0KMJ3_WICCF;rev_YJL131C","12","6","538.34","0.208264577979147","1.16139289322443","Condition 4","Condition 1","RPL2B SGDID:S000001280, Chr IX from 316766-316769,317170-317930, Verified ORF, """"Protein component of the large (60S) ribosomal subunit, identical to Rpl2Ap and has similarity to E. coli L2 and rat L8 ribosomal proteins; expression is upregulated at ","392216.656350864","431045.113683092","361645.913042539","396485.92997135","290175.815055937","333585.31347398","366485.911911725","714678.652621674","419687.700096282","321525.43851732","290175.815055937","374144.291422138","1","3","4","2","1","0",
"YDR372C","2","2","38.81","0.211597542870835","1.23248866929391","Condition 1","Condition 4","VPS74 SGDID:S000002780, Chr IV from 1222141-1221104, reverse complement, Verified ORF, """"Non-essential protein of unknown function involved in vacuolar protein sorting; belongs to a family of cytosolic Golgi-associated proteins suggesting that it may","5535.49911450755","4284.75496935639","4163.22553694089","6999.66911761436","5015.78599604424","5219.02507628562","5172.35157665526","7104.18193155767","4831.39581443384","5676.29646449175","5015.78599604424","5853.58035923714","0","0","0","1","1","1",
"YOR341W;A5DKA8_PICGU;A7TPJ8_VANPO;C5DG15_LACTC;C5DV78_ZYGRC;G8BWN2_TETPH;RPA1_YEAST","11","5","479","0.212485086072836","1.0936978698374","Condition 1","Condition 4","RPA190 SGDID:S000005868, Chr XV from 960984-965978, Verified ORF, """"RNA polymerase I subunit; largest subunit of RNA polymerase I""""","17719.418382844","21445.5493389462","20747.5078081877","21060.5923184166","21832.9677278721","22632.5868175336","16556.9643701534","35557.0120615216","24077.346157438","17078.830971638","21832.9677278721","25384.3704020161","1","0","0","2","2","2",
"YGR090W;G2WEH5_YEASK","2","2","73.35","0.213223712647359","1.07007218449845","Condition 4","Condition 1","UTP22 SGDID:S000003322, Chr VII from 662362-666075, Uncharacterized ORF, """"Possible U3 snoRNP protein involved in maturation of pre-18S rRNA, based on computational analysis of large-scale protein-protein interaction data""""","4410.8176227376","4770.39384935614","4648.3245586707","3968.11168338713","4502.789049025","4453.02742038482","4121.45300963258","7909.37779018442","5394.35003403481","3217.89186612231","4502.789049025","4994.44886087045","1","1","1","0","0","0",
"YMR194W;A7TDN0_VANPO;G0WFS8_NAUDC;G2WKP9_YEASK","8","1","426.09","0.213703547205009","1.35306419136181","Condition 1","Condition 4","RPL36A SGDID:S000004807, Chr XIII from 651144-651159,651623-651909, Verified ORF, """"N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl36Bp and has similarity to rat L36 ribosomal protein; binds to ","3988.24121812251","3017.56404449991","2179.97909598479","5213.86872107554","3718.98066048517","3496.10650364215","3726.59905203013","5003.16216809812","2529.85138240511","4228.12337133044","3718.98066048517","3921.18069263727","1","0","0","1","0","0",
"YGL228W","1","1","25.24","0.214182147214599","1.28783133482542","Condition 4","Condition 1","SHE10 SGDID:S000003197, Chr VII from 67598-69331, Verified ORF, """"Putative glycosylphosphatidylinositol (GPI)-anchored protein of unknown function; overexpression causes growth arrest""""","1895.9126381934","2239.38886547717","3093.62309707283","1724.185926971","2149.56034316924","1739.50789231062","1771.53433150403","3712.93715268018","3590.12922792939","1398.20758909351","2149.56034316924","1951.00599907717","1","0","0","0","0","0",
"YER049W","1","1","44.67","0.214358830663566","1.05836190347302","Condition 1","Condition 4","TPA1 SGDID:S000000851, Chr V from 251727-253661, Uncharacterized ORF, """"Protein of unknown function; interacts with Sup45p (eRF1), Sup35p (eRF3) and Pab1p; has a role in translation termination efficiency, mRNA poly(A) tail length and mRNA stability""""","3159.12162637751","3456.50994871201","3142.3638430822","3457.37715985732","3296.83341212092","3573.28003287896","2951.87252080214","5730.94043871957","3646.69254264116","2803.71792139816","3296.83341212092","4007.73736718675","0","0","0","0","1","0",
"YMR039C","1","1","24.79","0.214897971868144","1.07735044769242","Condition 1","Condition 4","SUB1 SGDID:S000004642, Chr XIII from 349521-348643, reverse complement, Verified ORF, """"Transcriptional coactivator, facilitates elongation by influencing enzymes that modify RNAP II, acts in a peroxide resistance pathway involving Rad2p; suppressor ","2080.06831706368","2485.29637670898","2210.60210680048","2427.63314144361","2456.01443439959","2416.44329030325","1943.60877253471","4120.65514603599","2565.38918475752","1968.65954466086","2456.01443439959","2710.24660287633","0","0","0","0","1","0",
"YDR224C;AT3G53650.1","3","1","92.62","0.216310588748871","1.18953445359724","Condition 1","Condition 4","HTB1 SGDID:S000002632, Chr IV from 914708-914313, reverse complement, Verified ORF, """"One of two nearly identical (see HTB2) histone H2B subtypes required for chromatin assembly and chromosome function; Rad6p-Bre1p-Lge1p mediated ubiquitination regul","14412.9282827265","12818.4345560207","9458.31760857865","14815.7042735101","15026.82498055","13801.1097295071","13467.3912478823","21253.1385843554","10976.315287317","12014.6150301663","15026.82498055","15479.1179707867","0","0","0","1","0","0",
"YHR190W","1","1","19.78","0.216432367215182","1.17957176517815","Condition 4","Condition 1","ERG9 SGDID:S000001233, Chr VIII from 484845-486179, Verified ORF, """"Farnesyl-diphosphate farnesyl transferase (squalene synthase), joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway""""","3074.19074047733","3788.6285669099","3843.10405737083","3354.41772635673","3202.6215260369","2519.07097744151","2872.51338940219","6281.59761828047","4459.89694588069","2720.22422211818","3202.6215260369","2825.35227969634","0","0","0","0","0","0",
"YBR079C;C7GQJ2_YEAS2;D3UEH2_YEAS8","9","9","326.23","0.217090996027109","1.05921608054402","Condition 4","Condition 1","RPG1 SGDID:S000000283, Chr II from 398271-395377, reverse complement, Verified ORF, """"Subunit of the core complex of translation initiation factor 3(eIF3), essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of","55059.6471105446","57896.1235871028","54606.7289829687","54219.338738409","54900.393382129","49075.0902187854","51447.5473035357","95992.559209636","63370.7493161891","43968.512742043","54900.393382129","55041.8861824898","4","4","2","1","4","4",
"YOL086C;A6ZN19_YEAS7;A7TEH0_VANPO;ADH1_CANAX;ADH1_KLULA;ADH1_KLUMA;ADH2_CANAL;ADH2_YEAST;B3LMJ1_YEAS1;C4XWA0_CLAL4;C5DB81_LACTC;D0V8B9_CANTR;E0XMK3_CANMA;F8KAA6_9SACH;H0GN42_9SACH;H0H0S1_9SACH;H2AXS6_KAZAF;YBR145W;YMR303C","18","8","1122.86","0.217478531370593","1.13971624915146","Condition 4","Condition 1","ADH1 SGDID:S000005446, Chr XV from 160594-159548, reverse complement, Verified ORF, """"Alcohol dehydrogenase, fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol, the last step in the glycolyt","2052529.48707188","1748314.41773764","1754134.01271322","1866986.44344206","1457657.31268985","1549357.05034824","1917876.58329922","2898729.04891902","2035660.96810743","1514009.92962594","1457657.31268985","1737735.66265726","4","2","4","1","2","5",
"YNL055C;A6ZS23_YEAS7;H0H0B8_9SACH;VDAC1_YEAST","11","11","461.9","0.21810025935184","1.06758518358334","Condition 4","Condition 1","POR1 SGDID:S000005000, Chr XIV from 518846-517995, reverse complement, Verified ORF, """"Mitochondrial porin (voltage-dependent anion channel), outer membrane protein required for the maintenance of mitochondrial osmotic stability and mitochondrial mem","300524.427117521","280605.591019802","282810.902549572","291795.676459593","258257.717922098","259194.367737943","280809.004259594","465247.880887894","328200.189667903","236628.151818422","258257.717922098","290708.520851851","1","1","3","3","2","3",
"YMR049C","1","1","48.12","0.219214984139916","1.19010472385057","Condition 4","Condition 1","ERB1 SGDID:S000004652, Chr XIII from 370516-368093, reverse complement, Verified ORF, """"Protein required for maturation of the 25S and 5.8S ribosomal RNAs; constituent of 66S pre-ribosomal particles; homologous to mammalian Bop1""""","1832.88912716598","2623.28416218395","2364.12833318516","1867.57914528162","2052.43734406646","1810.82507934017","1712.64537679809","4349.44076840127","2743.55535927272","1514.49057396782","2052.43734406646","2030.99428791853","0","0","0","0","0","0",
